,Unnamed: 0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,depend
330,331,1.0,48.0,2.0,0.0,3.0,1.0,0.0,4.0,27.5,14.2,6.8,0.0,62.0,39.4,0.0,0.0,1.1,3.0,244.2,10.1,5.0,43.0,1.3,0.66,0.0,0.11,1.0,0.11,0.25,0.75,0.5,0.66,0.0,42.5,1.0,39.4,1.0,1.0,1.0,1.0,0
331,332,1.0,41.0,4.0,1.0,2.0,0.0,0.0,2.0,2.4,6.0,1.2,0.0,16.5,19.6,0.0,0.0,1.6,4.0,41.7,5.7,3.85,15.0,2.2,0.0,0.0,0.08,0.5,0.05,0.0,0.5,0.0,0.375,0.0,39.0,1.5,19.6,0.0,1.0,1.0,1.0,0
332,333,1.0,49.0,3.0,1.0,2.0,0.5,0.0,2.0,32.7,15.0,16.3,0.0,45.0,54.3,0.0,1.0,1.1,3.0,242.0,14.5,12.1,17.0,4.0,0.0,0.0,0.1,0.66,0.13,0.0,1.0,1.0,0.33,0.0,45.0,1.0,54.3,0.0,0.0,1.0,1.0,0
333,334,0.0,42.0,2.0,0.0,3.0,0.0,0.0,4.0,18.6,7.5,4.6,0.0,49.5,26.5,1.0,2.0,1.4,61.5,874.3,17.55,5.0,278.0,2.8,0.26,0.0,0.02,0.21,0.02,0.0,0.5,0.0,0.3,0.0,64.0,3.0,47.5,0.0,2.0,0.73,0.55,0
334,335,1.0,48.0,5.0,1.0,2.0,0.0,0.0,4.0,12.9,9.5,3.2,0.0,47.0,16.8,0.0,4.0,1.2,16.0,1010.4,9.4,3.2,224.0,4.3,0.06,0.0,0.01,0.25,0.01,0.0,0.0,0.0,0.31,0.0,49.0,2.5,17.4,1.0,0.0,0.95,0.96,0
335,336,1.0,48.0,4.0,1.0,1.0,0.0,1.0,16.0,253.0,15.15,11.6,0.0,2.0,1.6,0.0,2.0,3.5,8.0,359.8,15.3,13.0,7.0,1.8,0.5,0.5,0.96,1.0,0.77,0.12,0.31,0.18,1.0,0.0,15.0,2.0,1.75,1.0,0.0,0.13,0.25,0
336,337,1.0,31.0,3.0,1.0,4.0,1.0,0.0,9.0,40.25,11.8,4.95,0.0,15.0,11.6,1.0,6.0,1.2,13.0,254.6,9.7,2.3,84.0,2.0,0.46,0.0,0.14,0.69,0.18,0.11,1.0,0.55,0.15,0.0,17.0,1.0,11.6,0.0,2.0,1.0,1.0,0
337,338,1.0,48.0,4.0,1.0,1.0,0.0,1.0,18.0,257.25,20.65,13.9,0.0,1.5,3.3,0.0,2.0,4.2,8.5,363.7,15.2,12.1,7.0,1.8,0.5,0.5,0.98,1.0,0.72,0.11,0.27,0.27,1.0,0.0,11.0,1.0,3.3,1.0,0.0,1.0,1.0,0
338,339,1.0,28.0,3.0,1.0,2.0,0.0,1.0,6.0,20.9,15.5,3.75,0.0,11.0,2.8,0.5,2.0,1.4,14.0,468.5,9.2,2.6,151.0,2.8,0.21,0.5,0.03,0.42,0.03,0.0,0.16,0.16,0.71,0.0,11.0,1.0,3.25,1.0,1.0,1.0,0.88,0
339,340,0.0,47.0,3.5,1.0,1.0,0.0,0.0,3.5,9.4,16.0,4.7,0.0,41.0,10.6,0.0,14.0,1.45,24.0,1110.2,9.4,4.8,141.0,3.6,0.2,0.0,0.01,0.08,0.0,0.5,0.5,0.5,0.16,1.0,177.0,8.0,38.05,1.0,0.0,0.34,0.14,0
340,341,1.0,28.0,3.0,1.0,2.0,0.0,1.0,13.0,166.1,25.4,12.7,0.0,71.0,30.5,1.0,0.0,1.3,14.0,833.7,20.0,7.0,85.0,1.2,0.78,1.0,0.14,0.92,0.19,0.0,0.07,0.0,0.14,1.0,286.0,9.0,95.2,1.0,0.0,0.24,0.32,1
341,342,1.0,28.0,3.0,1.0,2.0,0.0,1.0,6.0,20.9,13.0,3.4,0.0,14.0,3.5,0.0,2.0,1.4,14.0,560.0,9.2,2.6,151.0,2.8,0.21,0.5,0.03,0.42,0.03,0.0,0.16,0.16,0.71,0.0,14.0,1.0,3.5,1.0,2.0,1.0,1.0,0
342,343,1.0,38.0,3.0,1.0,2.0,0.0,0.0,5.5,13.9,13.0,6.9,0.0,73.0,23.3,0.0,4.0,1.45,20.0,1027.2,11.1,3.2,176.0,3.8,0.25,0.0,0.0,0.1,0.04,0.0,0.5,0.0,0.85,0.0,124.0,3.0,28.8,1.0,2.0,0.58,0.8,0
343,344,1.0,38.0,4.0,1.0,2.0,0.0,0.0,3.0,12.9,6.3,4.3,0.0,10.0,7.2,1.0,1.0,1.0,10.0,230.1,10.1,2.2,61.0,1.3,0.66,0.0,0.02,1.0,0.05,0.0,0.685,0.66,0.265,0.0,10.0,1.0,7.2,0.0,0.5,1.0,1.0,0
344,345,0.0,38.0,2.0,1.0,4.0,1.0,0.0,2.0,0.6,4.0,0.3,0.0,38.0,6.2,0.0,5.0,1.5,32.0,1143.5,11.4,3.2,230.0,2.7,0.43,0.0,0.0,0.06,0.0,0.0,0.5,0.5,0.18,0.0,67.0,2.0,16.2,1.0,0.0,0.375,0.19,0
345,346,0.0,59.0,2.0,0.0,3.0,0.0,0.0,4.0,18.6,7.5,4.6,0.0,73.0,41.1,1.0,2.0,1.4,13.5,874.3,8.0,5.0,115.0,3.0,0.26,0.0,0.02,0.21,0.02,0.0,0.5,0.0,0.92,0.0,90.0,3.0,62.1,0.0,1.0,0.78,0.66,0
346,347,1.0,31.0,3.0,1.0,4.0,1.0,0.0,6.0,30.4,9.5,5.0,0.0,13.0,4.0,0.0,6.0,1.3,18.0,316.2,6.5,2.4,93.0,1.8,0.44,0.0,0.055,0.33,0.09,0.16,1.0,0.66,0.105,0.0,13.0,1.0,4.0,0.0,0.0,1.0,1.0,0
347,348,1.0,48.0,2.0,1.0,4.0,1.0,0.0,10.0,85.5,8.8,8.5,0.0,29.0,10.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.2,0.0,0.0,0.0,29.0,1.0,10.8,1.0,1.0,1.0,1.0,0
348,349,1.0,38.0,5.0,2.0,2.0,0.0,3.0,9.0,176.1,43.0,19.5,0.0,44.0,16.0,1.0,34.0,2.6,113.0,4731.1,12.4,3.5,510.0,3.3,0.26,0.08,0.02,0.07,0.03,0.22,0.44,0.22,0.28,0.0,44.0,1.0,16.0,0.0,1.5,1.0,1.0,1
349,350,1.0,31.0,5.0,2.0,2.0,0.0,0.0,5.0,20.1,17.0,4.0,0.0,7.0,0.6,0.0,5.0,1.8,24.0,691.15,13.3,3.3,174.0,3.7,0.2,0.0,0.03,0.2,0.01,0.0,0.2,0.0,0.61,0.0,9.0,2.0,1.1,1.0,1.0,0.9,0.54,0
350,351,0.0,57.0,5.0,1.0,2.0,0.0,0.0,4.0,55.6,65.5,13.9,0.0,11.5,5.9,1.0,0.0,1.5,10.0,203.8,10.9,9.7,14.0,1.1,0.9,0.165,1.0,0.4,0.27,0.25,0.5,0.25,0.2,0.0,9.0,2.0,1.5,1.0,0.0,0.77,0.93,0
351,352,0.5,31.0,4.0,1.0,2.0,0.0,0.0,2.0,8.0,5.5,4.0,0.0,9.0,0.3,0.5,4.0,1.7,6.0,161.4,10.8,6.7,14.0,1.6,0.66,0.0,0.04,0.33,0.04,0.5,1.0,0.0,0.14,0.0,9.0,1.0,0.3,0.0,1.0,1.0,0.55,0
352,353,1.0,62.0,3.5,0.5,1.5,0.0,0.0,6.0,71.4,8.5,11.9,0.0,1.0,1.5,0.0,6.0,2.1,21.0,1408.8,10.9,6.2,104.0,1.9,0.38,0.0,0.02,0.28,0.05,0.0,0.16,0.16,0.52,0.0,51.0,4.0,41.7,1.0,0.0,0.01,0.03,0
353,354,1.0,35.0,4.0,1.0,3.0,1.0,0.0,7.0,89.3,52.1,22.6,0.0,7.0,2.0,0.0,2.0,1.6,10.0,1960.3,17.2,3.3,366.0,1.9,0.3,0.0,0.03,0.55,0.04,0.0,0.42,0.28,0.295,1.0,107.0,11.0,27.3,0.0,0.0,0.06,0.07,0
354,355,0.0,30.0,2.0,1.0,4.0,1.0,0.0,5.0,21.3,11.4,4.2,0.0,5.0,4.2,1.0,6.0,1.2,11.0,951.4,19.7,3.25,135.0,4.4,0.09,0.0,0.01,0.45,0.02,0.0,0.0,0.0,0.36,0.0,18.0,1.0,6.8,1.0,0.0,0.27,0.61,0
355,356,1.0,57.0,5.0,1.0,2.0,0.0,0.0,3.5,17.4,8.3,5.8,0.0,2.0,0.0,0.0,5.0,1.3,6.0,490.3,8.5,4.3,84.0,1.2,0.79,0.0,0.02,0.1,0.03,0.33,0.33,0.33,0.13,0.0,14.0,2.0,6.4,0.0,0.0,0.14,0.0,0
356,357,1.0,73.0,2.0,1.5,2.0,0.0,0.0,3.0,37.8,10.3,7.85,0.0,2.0,0.2,0.0,0.0,2.4,5.0,159.8,11.2,7.2,9.0,1.4,0.6,0.0,0.12,0.6,0.23,0.0,0.66,0.33,0.0,0.0,2.0,1.0,0.7,0.0,0.0,1.0,1.0,0
357,358,0.0,37.0,5.0,1.0,4.0,1.0,0.0,3.0,21.5,19.1,7.1,0.0,11.0,2.3,0.0,0.0,1.4,8.0,187.3,7.8,2.7,82.5,2.0,0.25,0.0,0.11,0.37,0.11,0.0,0.66,0.0,1.0,0.0,11.0,1.0,2.3,1.0,0.0,1.0,0.535,0
358,359,1.0,32.0,4.0,2.0,2.0,0.0,0.0,3.0,27.0,3.6,9.0,0.0,9.0,7.6,0.0,2.5,1.5,2.0,166.6,5.7,7.2,15.0,2.4,0.2,0.0,0.08,0.6,0.16,0.0,0.66,0.66,0.0,0.0,9.0,1.0,7.6,1.0,0.0,1.0,1.0,0
359,360,1.0,77.0,2.0,0.0,2.0,0.0,1.0,10.0,74.35,16.4,11.5,0.0,2.0,1.1,1.0,3.0,1.9,7.0,246.85,10.0,7.9,54.5,1.7,0.42,0.165,0.71,1.0,0.63,0.0,0.385,0.1,0.485,0.0,20.0,3.0,22.3,1.0,0.0,0.1,0.04,0
360,361,0.0,54.0,3.0,1.0,2.0,0.0,1.0,8.0,193.5,34.8,28.7,0.0,13.0,8.8,1.0,2.0,1.8,15.0,427.7,10.3,7.55,49.5,1.4,0.66,0.5,0.44,0.53,0.45,0.0,0.915,0.12,0.435,0.0,13.0,1.0,8.8,0.0,2.0,1.0,1.0,0
361,362,0.0,57.0,5.0,1.0,2.0,0.0,0.0,5.0,70.5,64.0,14.1,0.0,4.0,0.8,1.0,1.0,1.7,4.0,51.6,18.5,7.3,4.0,1.2,0.75,0.0,1.0,1.0,0.89,0.2,0.4,0.2,0.0,0.0,27.0,1.0,0.8,0.0,0.0,1.0,1.0,0
362,363,1.0,28.0,3.0,1.0,2.0,0.0,1.0,7.0,32.9,17.2,4.7,0.0,2.0,0.2,0.0,1.0,1.2,8.0,367.9,9.2,2.8,105.0,3.6,0.12,1.0,0.09,0.87,0.08,0.0,0.14,0.14,0.56,0.0,3.0,2.0,14.7,0.0,0.0,0.04,0.01,0
363,364,1.0,28.0,3.0,1.0,2.0,0.0,1.0,13.0,166.1,25.4,12.7,0.0,43.0,11.05,1.0,0.0,1.3,14.0,833.7,20.0,7.0,85.0,1.2,0.78,1.0,0.14,0.92,0.19,0.0,0.07,0.0,0.14,1.0,225.0,9.0,68.0,1.0,0.0,0.19,0.17,1
364,365,1.0,35.0,4.0,1.0,3.0,1.0,1.0,11.0,112.8,41.1,10.2,0.0,10.0,2.0,0.0,0.0,1.3,25.0,772.1,21.2,4.1,135.0,1.8,0.48,1.0,0.11,0.44,0.14,0.18,0.45,0.18,0.12,0.0,21.0,2.0,3.0,0.0,0.5,0.47,0.66,0
365,366,1.0,31.0,3.0,1.0,4.0,1.0,0.0,5.0,26.0,9.2,5.1,0.0,14.0,0.3,0.0,6.0,1.4,20.0,329.0,6.4,2.4,96.0,1.8,0.45,0.0,0.05,0.25,0.07,0.2,1.0,0.6,0.105,0.0,5.0,2.0,0.3,0.0,0.0,0.8,1.0,0
366,367,1.0,28.0,3.0,1.0,2.0,0.0,1.0,13.0,166.1,25.4,12.7,0.0,62.0,27.7,1.0,0.0,1.3,14.0,833.7,20.0,7.0,85.0,1.2,0.78,1.0,0.14,0.92,0.19,0.0,0.07,0.0,0.14,1.0,277.0,9.0,92.4,1.0,0.0,0.22,0.315,1
367,368,1.0,32.0,4.0,2.0,2.0,0.0,0.0,3.0,9.3,8.5,3.1,0.0,26.0,4.0,0.0,0.0,1.3,6.0,230.2,9.1,1.8,105.0,2.35,0.33,0.25,0.04,0.5,0.04,0.0,0.0,0.0,0.71,0.0,27.0,2.0,4.0,1.0,0.0,0.96,1.0,0
368,369,1.0,35.0,4.0,1.0,3.0,1.0,1.0,12.0,116.7,38.7,9.7,0.5,9.0,4.5,0.0,0.0,4.1,105.0,4612.4,18.6,15.4,72.0,1.0,0.93,1.0,0.08,0.11,0.02,0.16,0.41,0.16,0.26,0.0,12.5,2.0,8.2,0.0,0.0,0.48,0.54,0
369,370,0.0,56.0,4.0,1.0,2.0,0.0,0.0,3.0,29.85,6.3,3.8,1.0,9.0,7.9,0.0,3.0,1.3,15.0,1033.9,9.1,6.5,116.0,5.2,0.2,0.0,0.01,0.2,0.01,0.0,0.0,0.0,0.6,0.5,27.0,3.0,21.9,1.0,1.0,0.33,0.36,0
370,371,1.0,31.0,4.0,1.0,4.0,1.0,0.0,0.0,2.25,3.75,1.1,0.0,11.0,2.2,0.0,10.0,1.4,12.5,919.4,7.8,3.2,190.0,2.8,0.26,0.0,0.0,0.165,0.0,0.0,0.0,0.0,0.42,0.5,6.0,5.0,15.9,1.0,0.0,0.24,0.13,0
371,372,0.0,34.5,3.0,1.0,3.0,1.0,1.0,12.0,35.4,11.3,2.9,0.0,7.0,0.6,1.0,1.0,1.5,19.0,258.8,9.9,2.3,69.0,2.5,0.36,1.0,0.14,0.63,0.13,0.16,0.5,0.41,0.26,0.0,17.0,4.0,4.6,0.0,1.0,0.33,0.13,0
372,373,0.0,33.0,2.0,1.0,1.0,0.0,0.0,7.0,40.7,17.2,8.1,0.0,11.0,3.1,0.0,2.0,1.45,10.0,341.9,17.7,7.7,24.5,1.7,0.5,0.0,0.11,0.5,0.11,0.0,0.2,0.0,0.115,0.0,11.0,1.0,3.1,0.0,1.0,1.0,1.0,0
373,374,1.0,24.0,3.0,1.0,2.0,0.0,0.0,2.0,19.4,29.0,9.7,0.0,8.0,3.8,0.0,0.0,1.2,3.0,116.5,14.3,5.0,18.0,1.0,1.0,0.0,0.17,0.66,0.16,0.5,0.5,0.0,0.04,0.0,8.0,1.0,3.8,0.0,0.0,1.0,1.0,0
374,375,1.0,77.0,2.0,0.0,2.0,0.0,0.0,3.0,20.8,8.3,6.9,0.0,23.5,24.8,0.0,5.0,1.8,13.0,423.0,8.6,5.8,40.0,2.2,0.3,0.0,0.04,0.23,0.04,0.0,0.33,0.0,0.23,0.0,41.0,1.0,24.8,0.0,2.0,1.0,1.0,0
375,376,0.0,43.5,3.0,1.0,2.0,0.0,1.5,23.0,95.7,14.7,4.1,0.0,10.5,2.35,1.0,1.0,1.1,4.0,29.6,5.2,1.6,16.0,1.5,0.5,1.0,1.0,1.0,1.0,0.34,0.3,0.13,0.125,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1
376,377,1.0,32.0,4.0,1.0,2.0,0.0,0.0,2.0,4.3,4.0,2.1,0.0,17.5,4.5,0.0,2.0,1.6,14.0,335.35,12.7,4.1,59.0,1.9,0.42,0.0,0.0,0.14,0.01,0.0,0.5,0.5,0.71,0.0,34.0,4.0,10.3,1.0,0.0,0.47,0.43,0
377,378,0.0,55.0,6.0,2.0,2.0,0.0,0.0,6.0,26.3,5.3,4.3,0.0,14.0,11.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.16,0.16,0.0,1.0,67.0,5.5,44.7,0.0,0.0,0.2,0.26,1
378,379,1.0,60.0,5.0,2.0,2.0,0.0,0.0,5.0,64.0,15.7,12.8,0.0,3.0,0.6,1.0,1.0,2.1,7.0,128.8,10.6,4.0,9.0,1.1,0.85,0.0,0.24,0.71,0.49,0.0,0.685,0.4,0.0,0.0,3.0,1.0,4.2,1.0,1.0,1.0,1.0,1
379,380,0.5,31.0,3.0,1.5,2.0,0.0,0.0,3.0,34.3,5.6,11.4,0.0,10.0,4.7,0.0,8.0,2.0,6.0,709.8,6.7,4.6,75.0,1.7,0.47,0.0,0.01,0.17,0.19,0.0,0.21,0.33,0.355,0.0,6.0,1.0,4.7,0.0,0.0,1.0,1.0,0
380,381,0.0,43.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.5,0.0,2.0,1.5,31.0,780.0,10.1,6.9,289.5,3.5,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.73,1.0,23.0,2.5,13.6,1.0,0.0,0.13,0.03,1
381,382,1.0,52.0,4.0,1.0,2.0,0.0,1.0,3.0,107.8,48.6,36.2,0.0,3.0,0.8,0.0,8.0,1.7,7.5,1033.7,12.3,8.2,71.0,3.0,0.57,0.12,0.09,0.14,0.1,0.0,1.0,0.165,0.47,0.0,3.0,1.0,2.45,0.0,0.0,0.27,1.0,1
382,383,1.0,32.0,4.0,2.0,2.0,0.0,0.0,5.0,14.9,18.4,2.9,0.0,2.0,0.0,0.0,1.0,1.6,15.0,690.2,10.3,2.2,192.0,4.0,0.2,0.0,0.02,0.33,0.02,0.0,0.0,0.0,0.73,0.0,89.0,2.0,12.7,1.0,0.0,0.02,0.0,0
383,384,0.5,59.0,3.0,2.0,3.0,0.0,0.0,2.0,3.4,2.5,1.7,0.0,2.0,1.5,0.0,1.0,1.7,3.0,85.6,9.5,3.5,14.0,3.3,0.0,0.0,0.02,0.66,0.03,0.0,0.5,0.5,0.5,0.0,2.0,1.0,0.5,0.0,0.5,1.0,1.0,1
384,385,1.0,51.0,2.0,1.0,1.0,0.0,0.0,23.0,195.6,18.4,8.5,0.0,18.0,6.7,1.0,1.0,1.85,36.0,992.0,8.35,3.4,149.0,2.7,0.58,0.0,0.2,0.63,0.19,0.04,0.47,0.21,0.3,0.0,18.0,1.0,11.15,0.0,0.0,1.0,1.0,0
385,386,1.0,42.0,3.0,1.0,2.0,0.0,1.0,12.0,144.9,26.9,12.0,0.0,8.0,21.2,1.0,0.0,1.3,14.5,773.6,14.55,6.7,83.0,1.2,0.76,1.0,0.14,0.56,0.18,0.0,0.08,0.0,0.15,1.0,212.0,11.0,71.6,1.0,0.0,0.03,0.29,0
386,387,0.0,60.0,4.0,2.0,4.0,1.0,5.0,9.0,117.8,17.8,13.0,0.0,7.0,1.2,1.0,0.0,1.65,1.0,75.3,17.0,5.85,9.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.66,0.55,1.0,0.0,23.0,2.0,7.4,0.0,0.0,0.3,0.16,1
387,388,1.0,32.0,3.5,2.0,2.0,0.5,0.5,3.0,27.0,3.6,9.0,0.0,41.0,40.1,0.0,3.0,1.5,5.0,166.6,13.95,7.2,59.5,2.4,0.2,0.0,0.08,0.6,0.16,0.0,0.66,0.66,0.58,0.0,90.0,1.0,40.1,1.0,0.0,1.0,1.0,0
388,389,1.0,38.0,5.0,2.0,2.0,0.0,1.0,6.0,37.9,17.8,6.3,0.5,41.0,3.0,1.0,33.0,2.6,112.0,4543.2,12.3,3.4,503.0,3.3,0.26,0.03,0.0,0.05,0.0,0.0,0.33,0.33,0.28,1.0,52.0,5.0,14.2,0.0,1.0,0.34,0.21,1
389,390,1.0,54.0,4.0,1.0,2.0,0.0,1.0,6.0,50.1,18.1,8.3,0.0,15.0,7.3,1.0,0.0,1.2,11.0,239.1,6.4,1.7,105.0,1.5,0.54,1.0,0.12,0.54,0.2,0.0,0.83,0.0,0.315,0.0,15.0,1.0,7.3,0.0,2.0,1.0,0.965,1
390,391,0.0,59.0,4.0,1.0,2.0,0.0,1.0,7.0,71.3,14.5,10.1,0.0,41.0,13.7,0.0,5.0,2.6,16.0,563.3,13.8,8.4,26.0,1.6,0.5,0.2,0.1,0.715,0.12,0.0,0.42,0.14,0.065,0.0,81.0,3.0,34.4,0.0,0.0,0.5,0.39,0
391,392,1.0,44.0,3.0,1.0,2.0,0.0,1.0,4.0,16.8,9.8,2.4,0.0,6.0,6.7,0.0,0.0,2.3,3.0,101.2,23.1,4.8,9.0,1.3,0.66,1.0,0.14,1.0,0.16,0.0,0.43,0.0,0.375,0.0,77.0,5.0,30.0,1.0,0.0,0.045,0.22,0
392,393,0.0,41.0,3.0,0.5,4.0,1.0,0.0,7.0,31.7,18.4,4.5,0.0,22.0,4.5,1.0,0.0,1.7,14.5,266.85,29.0,8.1,24.0,1.2,0.715,0.0,0.1,0.53,0.09,0.42,0.57,0.165,0.07,0.0,17.0,1.0,4.5,1.0,1.0,1.0,1.0,0
393,394,1.0,28.0,3.5,1.0,2.0,0.0,1.0,8.0,38.8,16.5,4.8,0.0,17.0,3.7,1.0,4.0,1.5,34.0,737.4,9.6,2.7,173.0,2.8,0.56,0.25,0.05,0.42,0.05,0.0,0.12,0.12,0.78,0.0,57.0,4.5,11.0,1.0,0.0,0.4,0.33,0
394,395,0.0,43.0,3.0,1.0,4.0,1.0,1.0,6.0,66.4,14.3,11.0,0.0,21.0,6.1,0.0,0.0,1.0,1.0,64.7,8.15,7.9,7.0,3.0,0.0,1.0,0.77,1.0,1.0,0.0,0.16,0.16,0.0,0.0,40.0,2.0,13.7,0.0,1.0,0.52,0.44,0
395,396,1.0,59.0,5.0,1.0,1.5,0.0,1.0,6.0,36.8,10.6,6.1,0.0,33.0,17.7,1.0,3.0,1.1,12.0,185.9,7.9,3.5,46.0,1.3,0.66,0.33,0.15,0.855,0.19,0.16,0.66,0.33,0.16,1.0,53.0,3.0,28.2,1.0,1.0,0.62,0.62,0
396,397,0.0,46.0,3.0,2.0,1.0,0.0,1.0,3.0,14.9,16.0,4.9,0.0,1.0,1.8,0.0,2.0,1.8,6.0,176.6,15.5,5.3,18.0,2.1,0.33,0.5,0.09,0.5,0.08,0.33,0.33,0.0,0.15,0.0,1.0,1.0,0.2,0.0,0.5,1.0,1.0,0
397,398,0.0,59.0,4.0,1.0,2.0,0.0,0.5,6.0,71.3,14.5,10.1,0.0,38.0,12.9,0.0,5.5,2.5,16.0,563.3,13.8,8.4,26.0,1.6,0.5,0.2,0.1,0.43,0.12,0.0,0.42,0.14,0.065,0.0,61.0,4.0,33.6,0.0,0.0,0.48,0.38,0
398,399,1.0,44.0,3.0,1.0,1.0,0.0,1.0,6.0,14.8,11.1,2.4,0.0,1.0,2.8,0.0,1.0,4.2,48.0,2118.7,23.2,6.0,83.0,2.0,0.45,1.0,0.0,0.12,0.0,0.0,0.0,0.0,0.02,0.0,7.0,4.0,1.7,1.0,0.5,0.14,0.23,0
399,400,1.0,51.0,3.0,1.0,2.0,0.0,1.0,7.0,58.7,34.4,8.15,0.0,26.0,9.8,0.0,13.0,2.0,33.0,1066.6,10.7,2.7,190.0,3.0,0.15,0.07,0.05,0.21,0.05,0.0,0.42,0.14,0.36,0.0,26.0,1.0,9.8,0.0,2.0,1.0,1.0,1
400,401,1.0,28.0,3.0,1.0,2.0,0.0,0.0,3.0,6.8,9.6,2.2,0.0,19.0,9.2,0.0,1.0,1.2,9.0,396.8,9.3,2.8,110.0,3.5,0.11,0.0,0.02,0.33,0.01,0.0,0.0,0.0,0.55,0.0,19.0,1.0,9.2,1.0,0.0,1.0,1.0,1
401,402,1.0,43.0,4.0,2.0,6.0,0.0,1.0,2.0,19.7,13.5,9.8,0.0,37.0,5.9,0.0,4.0,1.4,7.0,250.0,10.2,4.3,40.0,3.8,0.14,0.0,0.04,0.28,0.07,0.5,0.5,0.0,0.14,0.0,37.0,1.0,5.9,0.0,0.0,1.0,1.0,0
402,403,0.0,35.0,4.0,1.0,2.0,0.0,0.5,6.0,30.6,8.0,5.1,0.0,5.0,2.4,0.0,15.0,2.0,82.0,4132.8,9.1,5.7,357.0,2.2,0.4,0.06,0.0,0.07,0.0,0.0,0.0,0.0,0.5,0.0,6.0,2.0,2.7,1.0,0.0,0.83,0.88,0
403,404,1.0,29.0,6.0,1.0,2.0,0.0,0.0,2.0,3.2,9.5,1.6,0.0,27.0,6.8,0.0,4.0,1.3,13.0,722.9,18.4,2.9,185.0,7.0,0.0,0.0,0.0,0.15,0.0,0.0,0.5,0.0,0.3,1.0,170.0,12.0,32.8,0.0,2.0,0.15,0.2,1
404,405,1.0,29.0,6.0,1.0,2.0,0.0,1.0,4.0,23.2,24.0,5.8,0.0,9.0,0.7,0.0,11.0,1.4,37.0,2101.0,16.1,2.7,513.0,5.3,0.1,0.09,0.0,0.1,0.01,0.0,0.5,0.25,0.32,0.0,9.0,1.0,0.7,0.0,0.0,0.515,1.0,0
405,406,1.0,51.0,3.0,1.0,2.0,0.0,1.0,2.0,30.5,19.5,5.55,0.0,24.5,9.6,0.0,14.0,2.0,34.0,1148.9,11.0,2.8,111.0,3.0,0.14,0.07,0.0,0.05,0.01,0.0,0.0,0.0,0.36,0.0,131.0,2.0,49.8,0.0,0.0,0.28,0.19,0
406,407,1.0,28.0,3.0,1.0,2.0,0.0,1.0,8.0,38.8,16.5,4.8,0.0,18.0,3.0,1.0,4.0,3.45,19.0,737.4,9.6,2.7,173.0,2.8,0.535,0.25,0.05,0.42,0.05,0.0,0.12,0.12,0.39,0.0,52.0,7.0,10.2,1.0,0.0,0.34,0.29,0
407,408,0.0,21.0,5.0,1.0,3.0,0.0,1.0,5.0,12.55,11.6,3.7,0.0,2.5,0.3,1.0,1.0,1.0,4.0,66.6,9.5,2.5,24.0,3.2,0.415,1.0,0.23,1.0,0.155,0.0,0.2,0.2,0.5,0.0,17.0,1.0,6.5,0.0,1.0,0.41,0.04,0
408,409,0.0,46.0,3.0,2.0,1.0,0.0,1.0,7.0,40.5,18.7,5.7,0.0,22.0,25.7,1.0,0.0,1.0,1.0,20.6,7.1,10.3,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.28,0.28,0.0,0.5,0.0,22.0,1.0,25.7,0.0,1.0,1.0,1.0,0
409,410,0.0,46.0,3.0,2.0,1.0,0.0,1.0,6.0,36.6,18.5,6.1,0.0,8.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.16,0.16,0.0,0.0,0.0,8.0,1.0,1.7,0.0,0.0,1.0,1.0,0
410,411,1.0,32.0,4.0,1.0,2.0,0.0,0.0,13.0,60.65,20.1,10.7,0.0,5.0,0.8,0.0,5.0,1.5,14.0,598.0,8.05,6.3,59.0,3.95,0.35,0.0,0.18,0.92,0.23,0.245,0.46,0.38,0.21,0.0,23.0,3.0,9.6,1.0,0.0,0.21,0.08,0
411,412,0.5,31.0,3.0,1.0,4.0,0.0,0.0,4.0,24.7,9.0,6.1,0.0,3.0,0.35,0.0,0.0,1.5,24.0,432.6,6.8,2.3,117.0,2.0,0.195,0.0,0.02,0.16,0.05,0.25,0.38,0.5,0.44,0.0,3.0,1.0,7.35,0.0,1.0,1.0,1.0,0
412,413,0.0,30.0,2.0,1.0,4.0,0.0,0.0,3.5,2.6,7.0,1.3,0.0,14.0,5.1,0.0,0.0,1.3,4.0,185.4,14.4,5.2,26.0,1.2,0.75,0.0,0.02,0.5,0.01,0.0,0.0,0.0,0.56,0.0,14.0,1.5,3.1,1.0,1.5,1.0,1.0,0
