,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,depend
461,0.0,40.0,,,4.0,1.0,0.0,7.0,28.8,5.8,4.1,0.0,10.0,4.7,1.0,0.0,1.3,9.0,438.5,12.3,7.5,44.0,2.0,0.55,0.0,0.05,,0.06,0.14,0.14,0.28,0.22,0.0,10.0,,4.7,,,1.0,1.0,0
462,,43.0,4.0,2.0,6.0,1.0,,4.0,48.9,22.2,12.2,0.0,24.0,16.4,0.0,2.0,1.8,4.0,99.7,8.2,4.9,11.0,3.7,,0.5,0.54,1.0,0.49,0.25,,0.0,0.25,0.0,33.0,3.0,16.9,,0.0,0.72,0.97,1
463,0.0,35.0,4.0,1.0,2.0,0.0,,17.0,116.3,7.2,6.8,0.0,1.0,0.1,1.0,12.0,2.0,59.0,2223.2,9.6,4.6,,2.1,0.45,0.08,0.02,0.28,0.05,0.05,0.11,0.05,,0.0,,2.0,3.2,1.0,,0.12,0.03,0
464,1.0,53.0,2.0,1.0,1.0,0.0,1.0,9.0,97.4,28.6,,0.0,16.0,4.7,1.0,3.0,1.3,4.0,108.3,11.9,4.0,20.0,3.7,0.0,0.33,0.8,1.0,,0.0,0.44,0.33,,0.0,16.0,1.0,4.7,1.0,0.0,1.0,,0
465,0.0,40.0,2.0,1.0,4.0,1.0,0.0,7.0,28.8,5.8,4.1,0.0,9.0,3.2,1.0,0.0,1.3,9.0,438.5,,7.5,44.0,2.0,,0.0,0.05,0.77,0.06,0.14,0.14,,0.22,0.0,9.0,1.0,3.2,1.0,,1.0,1.0,0
466,1.0,71.0,1.0,1.0,3.0,0.0,0.0,8.0,155.6,31.7,19.4,,15.0,,1.0,0.0,,1.0,15.5,4.0,,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.87,0.87,,0.0,15.0,1.0,11.5,1.0,0.0,1.0,,0
467,1.0,51.0,2.0,1.0,1.0,0.0,0.0,18.0,149.6,18.8,8.3,0.0,,9.5,0.0,0.0,1.4,17.0,320.4,5.9,2.5,,3.1,0.47,0.0,,1.0,0.46,0.05,0.44,0.11,,0.0,19.0,1.0,9.5,0.0,,1.0,1.0,0
468,1.0,,3.0,1.0,6.0,1.0,,,23.7,7.7,5.9,0.0,9.0,1.9,0.0,1.0,1.2,6.0,331.6,21.6,9.7,28.0,1.5,0.66,0.0,0.04,0.66,0.07,0.0,0.25,,0.16,0.0,9.0,1.0,1.9,0.0,,1.0,1.0,0
469,1.0,35.0,4.0,1.0,3.0,1.0,0.0,3.0,18.4,24.6,6.1,0.0,,2.8,0.0,2.0,1.5,63.0,1865.8,17.2,,352.0,1.9,,0.0,0.0,0.04,0.0,0.0,0.33,0.33,,0.0,,2.0,17.8,1.0,2.0,0.17,0.15,0
470,0.0,54.0,3.0,,1.0,0.0,0.0,9.0,49.0,6.4,5.4,0.0,10.0,3.7,1.0,0.0,1.7,5.0,71.9,5.5,3.1,13.0,1.8,0.4,0.0,0.45,1.0,0.68,0.0,0.88,0.66,0.4,0.0,10.0,1.0,,0.0,,1.0,1.0,0
471,0.0,59.0,2.0,0.0,3.0,0.0,0.0,2.0,0.8,4.0,0.4,0.0,8.0,3.7,0.0,6.0,1.6,32.0,1577.4,8.3,4.8,205.0,3.5,0.21,0.0,0.0,0.06,0.0,0.0,0.5,0.0,,0.0,27.0,5.0,15.0,0.0,,0.29,0.24,0
472,,,4.0,1.0,1.0,0.0,0.0,11.0,176.1,,16.0,0.0,,8.4,0.0,6.0,3.1,29.0,936.8,11.1,,42.0,1.8,0.37,,0.18,0.37,0.18,0.09,0.36,0.27,1.0,0.0,13.0,,,1.0,2.0,1.0,1.0,0
473,1.0,48.0,4.0,1.0,1.0,0.0,3.0,31.0,411.8,18.5,13.2,1.0,34.0,12.9,,3.0,5.1,13.0,432.8,13.8,10.5,8.0,1.6,0.53,1.0,1.0,1.0,0.95,0.06,0.32,0.22,1.0,1.0,36.0,2.0,13.4,1.0,,0.94,0.96,0
474,0.0,52.0,3.0,1.0,2.0,0.0,0.0,8.0,66.3,8.7,8.2,0.0,7.0,2.3,0.0,10.0,1.7,36.0,761.3,7.5,3.5,121.0,2.1,0.5,0.0,0.04,0.22,0.08,0.0,0.62,0.25,0.27,0.0,7.0,1.0,2.3,1.0,,1.0,1.0,0
475,1.0,48.0,4.0,1.0,1.0,,,,61.7,15.3,10.2,,,8.7,0.0,6.0,3.2,32.0,1039.4,11.4,7.3,43.0,1.8,0.4,0.0,0.05,0.18,0.05,0.16,,0.33,,0.0,27.0,2.0,13.0,1.0,1.0,,0.66,0
476,1.0,51.0,3.0,1.0,2.0,0.0,1.0,6.0,49.0,29.3,8.1,0.0,,1.9,0.0,13.0,2.0,32.0,1037.0,10.7,2.7,185.0,3.0,0.15,0.07,0.04,0.18,0.04,0.0,0.33,0.16,0.37,0.0,9.0,1.0,1.9,0.0,2.0,1.0,1.0,0
477,1.0,48.0,4.0,1.0,1.0,0.0,0.0,6.0,61.7,,10.2,0.0,11.0,3.0,0.0,6.0,,32.0,1039.4,11.4,7.3,43.0,1.8,0.4,0.0,0.05,0.18,0.05,0.16,0.5,0.33,1.0,0.0,11.0,1.0,3.0,1.0,1.0,,1.0,0
478,0.0,50.0,,1.0,2.0,0.0,0.0,5.0,49.2,7.0,9.8,0.0,4.0,5.6,1.0,0.0,8.6,634.0,11808.5,14.1,8.8,154.0,1.0,0.95,0.0,0.0,0.0,0.0,0.0,0.2,0.2,,,4.0,1.0,5.6,0.0,,,1.0,0
479,0.0,28.0,3.0,1.0,,0.0,2.0,22.0,81.9,13.7,3.7,0.0,7.0,1.4,1.0,4.0,1.8,22.0,,9.6,2.9,48.0,1.8,0.59,0.5,0.34,1.0,0.3,0.31,,0.13,,0.0,7.0,1.0,1.4,0.0,,1.0,1.0,0
480,1.0,62.0,4.0,2.0,2.0,0.0,0.0,7.0,,17.2,,0.0,2.0,1.4,1.0,5.0,2.6,22.0,460.4,8.5,5.1,34.0,1.4,0.59,,,,0.15,0.0,0.85,,0.45,0.0,2.0,1.0,1.4,0.0,,1.0,1.0,0
481,1.0,58.0,3.0,1.0,2.0,0.0,,6.0,64.0,13.6,10.6,0.0,13.0,8.3,1.0,3.0,1.3,11.0,458.1,7.6,4.2,78.0,3.2,,0.33,,0.54,0.13,0.0,0.5,0.33,,,14.0,2.0,8.7,,,0.92,0.95,0
482,1.0,28.0,3.0,1.0,2.0,0.0,1.0,,105.0,33.0,11.6,0.0,2.0,,,0.0,2.1,6.0,,15.6,5.0,,1.1,0.83,1.0,1.0,1.0,1.0,,0.11,0.0,,0.0,7.0,4.0,3.7,1.0,,0.28,0.16,0
483,1.0,57.0,5.0,1.0,2.0,0.0,,7.0,61.0,,8.7,0.0,20.0,9.9,1.0,3.0,1.2,13.0,,8.2,3.7,53.0,1.4,0.61,0.33,0.19,0.53,0.25,0.14,0.57,0.28,0.23,0.0,20.0,1.0,9.9,0.0,,1.0,1.0,0
484,,62.0,3.0,2.0,2.0,,,7.0,80.2,8.4,11.4,0.0,6.0,,0.0,4.0,1.8,15.0,1017.2,10.6,6.2,87.0,2.0,0.4,0.0,,0.46,0.07,0.0,0.28,0.14,,0.0,6.0,1.0,12.6,0.0,,1.0,1.0,0
485,1.0,55.0,4.0,1.0,1.0,,0.0,5.0,65.4,12.8,13.0,0.0,4.0,1.8,1.0,0.0,3.4,12.0,99.9,5.8,2.9,10.0,1.1,0.83,0.0,0.32,0.41,0.65,0.0,1.0,0.8,,0.0,4.0,1.0,1.8,0.0,0.0,1.0,1.0,0
486,1.0,55.0,5.0,1.0,2.0,,0.0,5.0,77.5,12.2,15.5,0.0,3.0,1.9,0.0,2.0,1.9,7.0,555.5,8.1,8.0,36.0,2.0,,,0.1,0.71,0.13,,0.4,0.2,0.42,,3.0,1.0,,0.0,,1.0,1.0,0
487,1.0,38.0,,1.0,4.0,1.0,0.0,5.0,60.4,11.4,12.0,0.0,,2.7,0.0,1.0,,9.0,225.0,11.6,8.0,20.0,1.5,0.44,0.0,0.17,0.55,0.26,0.2,0.4,,0.11,0.0,4.0,1.0,2.7,0.0,,,1.0,1
488,0.0,59.0,3.0,2.0,3.0,0.0,1.0,3.0,,22.6,9.9,0.0,4.0,3.0,1.0,2.0,1.9,4.0,113.4,11.0,4.2,14.0,2.7,0.25,0.5,0.22,0.75,0.26,0.0,0.66,0.33,1.0,0.0,4.0,1.0,3.0,1.0,,1.0,1.0,0
489,1.0,42.0,3.0,1.0,1.0,0.0,0.0,,26.6,,8.8,,18.0,8.2,0.0,,1.5,2.0,37.5,10.1,6.2,4.0,1.0,1.0,0.0,,1.0,0.7,0.0,1.0,0.66,0.0,,18.0,1.0,8.2,0.0,,1.0,1.0,0
490,1.0,65.0,3.0,2.0,2.0,0.0,0.0,4.0,63.8,19.0,15.9,0.0,5.0,5.3,0.0,1.0,2.3,19.0,819.0,7.5,11.7,30.0,,0.73,0.0,0.14,0.21,,0.0,0.75,1.0,0.0,0.0,5.0,,,0.0,0.0,1.0,1.0,0
491,1.0,35.0,4.0,,3.0,1.0,1.0,16.0,130.8,31.8,8.1,0.0,36.0,5.6,1.0,6.0,1.7,91.0,2841.7,15.9,3.1,,,0.46,0.16,0.03,,0.04,0.12,0.43,0.25,,0.0,50.0,4.0,10.9,1.0,,0.72,0.51,0
492,0.0,45.0,3.0,2.0,,1.0,,7.0,54.1,7.7,7.7,0.0,4.0,2.7,1.0,1.0,1.2,6.0,186.6,7.0,3.7,40.0,1.8,0.5,0.0,0.15,1.0,0.28,0.0,0.71,0.42,0.33,,,2.0,8.9,0.0,,0.23,0.3,0
493,0.0,62.0,3.0,0.0,3.0,0.0,0.0,7.0,65.0,10.7,9.2,0.0,5.0,25.4,1.0,7.0,2.0,17.0,754.6,10.0,7.8,47.0,3.0,0.29,,0.07,0.41,0.08,0.0,0.42,0.42,0.05,0.0,17.0,3.0,39.1,0.0,,0.29,0.64,0
494,1.0,35.0,,1.0,3.0,1.0,1.0,16.0,130.8,31.8,8.1,,2.0,0.2,1.0,6.0,1.7,91.0,,15.9,,,,0.46,0.16,0.03,0.17,0.04,0.12,0.43,0.25,0.52,0.0,15.0,4.0,5.4,1.0,,0.13,0.03,0
495,1.0,65.0,3.0,2.0,2.0,,1.0,8.0,133.7,16.7,16.7,0.0,14.0,22.9,1.0,1.0,2.2,17.0,728.4,7.3,11.0,30.0,1.4,0.7,1.0,0.27,0.47,0.18,0.0,0.62,0.87,,0.0,14.0,1.0,22.9,0.0,,1.0,1.0,0
496,1.0,50.0,4.0,1.0,2.0,0.0,,10.0,261.5,33.2,26.1,,1.0,0.0,0.0,3.0,1.6,11.0,839.8,10.5,4.5,114.0,1.2,0.72,1.0,0.17,0.9,0.31,0.1,0.8,0.2,0.45,0.0,1.0,1.0,0.0,,,,0.0,0
497,,32.0,,1.0,2.0,0.0,0.0,12.0,136.0,21.4,11.3,0.0,1.0,0.3,0.0,13.0,2.1,29.0,1057.9,11.7,5.3,93.0,,0.31,0.0,0.11,0.41,0.12,0.08,,0.33,0.27,0.0,,4.0,6.1,0.0,0.0,0.07,0.04,0
498,1.0,35.0,4.0,1.0,3.0,1.0,1.0,17.0,139.0,33.1,8.1,0.0,14.0,,1.0,6.0,1.7,92.0,2869.1,15.8,3.1,514.0,2.1,0.45,0.16,,,0.04,0.11,0.47,0.23,,0.0,14.0,1.0,4.2,1.0,,1.0,1.0,0
499,1.0,35.0,4.0,1.0,3.0,,1.0,16.0,130.8,31.8,8.1,0.0,23.0,4.8,1.0,,1.7,91.0,2841.7,15.9,3.1,506.0,2.1,0.46,0.16,0.03,0.17,0.04,0.12,0.43,0.25,0.52,0.0,36.0,4.0,10.0,1.0,,,0.48,0
500,1.0,44.0,5.0,1.0,3.0,1.0,0.0,,57.7,16.5,9.6,0.0,1.0,0.2,1.0,9.0,1.6,14.0,1352.5,14.1,7.3,112.0,5.1,0.07,0.0,0.03,,0.04,0.0,0.33,0.33,0.92,1.0,98.0,5.0,58.5,1.0,,0.01,,0
501,1.0,48.0,4.0,1.0,1.0,0.0,0.0,13.0,196.9,23.0,15.1,0.0,3.0,0.6,0.0,5.0,,25.0,,10.7,6.7,36.0,,,,0.25,,0.26,0.07,0.3,0.23,1.0,0.0,5.0,2.0,1.8,,,0.6,0.33,0
502,0.0,62.0,3.0,0.0,3.0,0.0,0.0,6.0,55.2,11.0,9.2,0.0,1.0,,0.0,4.0,1.6,9.0,310.9,,7.9,23.0,2.4,,,0.16,0.66,0.17,0.0,0.33,0.5,,0.0,1.0,1.0,0.0,0.0,,1.0,0.0,0
503,1.0,38.0,4.0,1.0,2.0,0.0,0.0,6.0,59.3,18.8,9.8,0.0,11.0,4.1,1.0,3.0,1.4,9.0,376.9,9.4,,72.0,1.7,0.33,0.0,0.11,0.66,0.15,0.0,0.66,0.33,0.0,0.0,11.0,1.0,4.1,,,1.0,1.0,0
504,0.0,49.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,17.0,12.3,0.0,0.0,1.5,19.0,507.9,5.8,3.1,107.0,2.4,0.42,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,1.0,40.0,2.0,25.3,1.0,0.0,0.42,0.48,0
505,1.0,31.0,2.0,0.0,1.0,0.0,0.0,2.0,2.7,9.0,1.3,0.0,7.0,0.9,0.0,0.0,1.0,1.0,4.8,3.5,1.2,4.0,4.0,0.0,0.0,1.0,1.0,0.56,1.0,1.0,0.0,,,7.0,1.0,0.9,0.0,,1.0,1.0,0
506,1.0,38.0,4.0,1.0,2.0,0.0,0.0,6.0,59.3,18.8,9.8,0.0,5.0,1.7,1.0,3.0,1.4,9.0,376.9,9.4,,72.0,1.7,0.33,0.0,0.11,0.66,0.15,0.0,0.66,0.33,0.0,0.0,5.0,,1.7,0.0,,1.0,1.0,0
507,0.0,,2.0,2.0,1.0,0.0,0.0,3.0,7.5,6.6,2.5,0.0,2.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.33,0.66,,0.0,18.0,3.0,3.6,,0.0,0.11,,0
508,0.0,55.0,4.0,0.0,2.0,0.0,0.0,4.0,,4.2,,0.0,8.0,12.4,,2.0,1.9,75.0,2577.2,36.8,10.6,126.0,1.3,0.74,0.0,0.0,0.05,0.0,0.0,0.25,0.0,,0.0,9.0,2.0,12.5,1.0,,0.88,0.99,0
509,1.0,35.0,4.0,1.0,3.0,1.0,0.0,4.0,36.6,44.0,9.1,0.0,8.0,5.8,0.0,0.0,1.4,12.0,297.0,31.7,,33.0,1.5,0.5,0.0,0.11,0.33,,0.0,0.5,0.25,,0.0,46.0,3.0,15.2,1.0,2.0,0.17,0.38,0
510,0.0,38.0,2.0,1.0,4.0,,0.0,5.0,14.8,14.8,2.9,,68.0,14.6,0.0,4.0,,26.0,904.5,11.4,3.1,182.0,2.6,0.46,0.0,0.02,0.19,0.01,0.0,0.2,0.2,,1.0,121.0,10.0,31.3,,,0.56,0.46,0
511,1.0,31.0,5.0,2.0,2.0,0.0,0.0,7.0,29.2,16.4,4.1,0.0,22.0,2.9,,0.0,1.2,3.0,105.3,16.0,3.1,26.0,2.0,0.0,0.0,0.21,1.0,0.27,0.0,0.14,0.0,0.33,0.0,32.0,3.0,5.6,1.0,,0.68,0.51,0
512,,54.0,3.0,1.0,2.0,,1.0,6.0,,38.0,23.7,0.0,,13.4,1.0,2.0,1.7,10.0,269.0,10.4,,22.0,1.6,0.6,0.5,0.56,0.6,0.52,0.0,1.0,0.16,,0.0,16.0,1.0,13.4,0.0,,1.0,1.0,0
513,0.0,30.0,,1.0,4.0,1.0,0.0,3.0,9.6,12.0,,0.0,4.0,0.7,,3.0,1.1,7.0,,20.1,5.3,115.0,5.7,0.14,,0.01,0.42,0.01,0.0,0.0,0.0,0.57,0.0,,1.0,0.7,0.0,0.0,,1.0,0
514,1.0,28.0,3.0,1.0,2.0,0.0,0.0,2.0,2.4,,1.2,0.0,5.0,1.1,0.0,,1.2,6.0,272.5,9.9,3.2,66.0,2.8,,0.0,0.01,0.33,0.0,0.0,0.0,0.0,,,5.0,,1.1,1.0,,1.0,1.0,0
515,1.0,43.0,4.0,2.0,,1.0,,4.0,,22.2,12.2,0.0,3.0,0.2,0.0,2.0,1.8,4.0,99.7,8.2,4.9,11.0,,0.25,0.5,0.54,1.0,,,0.25,0.0,0.25,0.0,3.0,1.0,0.2,0.0,,1.0,1.0,1
516,0.0,,2.0,2.0,,0.0,0.0,5.0,20.6,11.4,4.1,0.0,1.0,0.3,1.0,0.0,1.2,3.0,,12.6,3.5,,2.3,0.33,0.0,0.21,1.0,0.27,0.0,0.6,,,0.0,1.0,1.0,0.3,0.0,,1.0,1.0,0
517,1.0,28.0,2.0,1.0,1.0,,0.0,2.0,1.9,2.5,0.9,0.0,6.0,,0.0,,1.5,17.0,544.1,12.5,4.1,86.0,1.6,0.52,0.0,0.0,0.11,0.0,0.0,0.5,0.0,0.11,0.0,,1.0,3.4,0.0,2.0,1.0,1.0,0
518,1.0,32.0,4.0,2.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,23.0,,0.0,5.0,1.8,48.0,2044.3,9.3,2.1,520.0,3.4,0.33,0.0,0.0,0.0,0.0,,0.0,0.0,0.75,0.0,23.0,1.0,2.9,1.0,0.0,1.0,1.0,0
519,1.0,,1.0,2.0,1.0,0.0,,5.0,34.7,22.8,6.9,0.0,1.0,0.0,0.0,2.0,1.8,14.0,320.2,7.8,2.2,77.0,2.7,,0.5,0.1,0.35,0.1,0.2,0.2,,0.71,0.0,7.0,2.0,1.2,1.0,0.0,0.14,0.0,0
520,1.0,31.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,,,3.9,0.0,10.0,1.4,19.0,919.4,7.8,3.2,,2.8,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,1.0,,5.0,17.6,1.0,,,0.22,0
521,1.0,32.0,4.0,1.0,,0.0,0.0,3.0,15.0,10.0,5.0,0.0,35.0,,0.0,7.0,1.7,16.0,,14.7,6.2,61.0,2.4,0.31,0.0,0.01,,0.02,0.0,0.66,,,0.0,42.0,2.0,9.0,1.0,,0.83,0.68,0
522,1.0,31.0,,,4.0,1.0,0.0,5.0,104.4,28.8,20.8,0.0,4.0,1.5,1.0,4.0,1.2,9.0,381.5,9.5,3.5,87.0,2.7,0.33,0.0,0.14,0.55,0.27,0.0,0.4,0.4,,0.0,5.0,2.0,2.1,,,0.8,0.71,0
523,0.0,40.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.1,0.0,2.0,1.1,3.0,408.8,17.0,11.0,31.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.66,0.0,3.0,1.0,1.1,0.0,2.0,1.0,1.0,1
524,1.0,62.0,3.0,,2.0,0.0,1.0,2.0,28.5,,14.2,0.0,19.0,50.3,0.0,1.0,1.7,2.0,80.7,10.1,11.5,4.0,2.0,0.0,1.0,0.35,1.0,0.35,0.0,1.0,0.5,,0.0,74.0,2.0,83.2,0.0,,0.25,0.6,1
525,0.0,56.0,4.0,1.0,2.0,0.0,0.0,3.0,11.6,6.3,3.8,0.0,5.0,3.1,0.0,3.0,1.3,15.0,1033.9,,6.5,116.0,5.2,0.2,0.0,0.01,0.2,0.01,0.0,0.0,0.0,0.6,0.0,23.0,3.0,17.2,1.0,,0.21,,1
526,1.0,28.0,3.0,,2.0,0.0,0.0,3.0,17.1,12.0,5.7,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,,1.0,28.0,5.0,9.3,,0.0,0.03,0.02,0
527,0.0,,2.0,0.0,3.0,0.0,0.0,4.0,18.6,7.5,4.6,0.0,84.0,45.8,1.0,2.0,1.4,19.0,874.3,8.0,5.0,115.0,,0.26,0.0,0.02,0.21,0.02,0.0,0.5,0.0,0.84,0.0,101.0,3.0,,,,0.83,,0
528,1.0,32.0,4.0,1.0,2.0,0.0,0.0,3.0,15.0,10.0,5.0,0.0,1.0,0.2,,7.0,,,658.0,,6.2,61.0,2.4,,0.0,0.01,0.18,0.02,0.0,0.66,0.33,0.18,0.0,8.0,2.0,2.9,1.0,,0.12,,0
529,1.0,,5.0,2.0,2.0,0.0,1.0,6.0,37.9,17.8,6.3,0.0,17.0,2.9,1.0,33.0,,,4543.2,12.3,3.4,,3.3,0.26,0.03,0.0,0.05,0.0,0.0,0.33,0.33,0.28,1.0,51.0,5.0,14.1,0.0,,0.33,0.2,1
530,0.0,28.0,3.0,1.0,2.0,0.0,0.0,12.0,34.6,10.4,2.8,1.0,56.0,10.6,0.0,3.0,1.2,8.0,102.1,9.3,2.4,33.0,2.2,0.37,0.0,0.31,1.0,0.33,0.41,0.25,0.08,0.25,1.0,56.0,1.0,10.6,,,1.0,1.0,0
531,0.0,28.0,,1.0,2.0,0.0,0.0,9.0,26.0,10.6,2.8,0.0,6.0,1.5,0.0,4.0,1.6,16.0,221.7,9.7,2.9,46.0,1.8,0.56,0.0,0.13,0.56,0.11,0.55,0.22,0.0,,0.0,6.0,1.0,1.5,0.0,1.0,1.0,,0
532,1.0,28.0,3.0,1.0,2.0,0.0,0.0,4.0,22.5,10.5,5.6,1.0,186.0,50.2,0.0,,1.2,8.0,1592.1,19.1,11.8,105.0,2.5,0.25,0.0,0.01,,0.01,,0.25,,,1.0,331.0,10.0,114.0,1.0,2.0,0.56,0.44,0
533,1.0,28.0,,1.0,2.0,0.0,1.0,6.0,20.9,13.0,3.4,0.0,19.0,,0.0,2.0,1.4,14.0,,9.2,2.6,151.0,2.8,0.21,0.5,0.03,0.42,0.03,0.0,0.16,0.16,0.71,0.0,19.0,1.0,4.8,,2.0,1.0,1.0,0
534,,21.0,5.0,1.0,3.0,0.0,0.0,4.0,4.2,5.7,1.0,1.0,22.0,8.0,1.0,1.0,5.3,38.0,800.1,13.5,7.4,20.0,1.0,1.0,0.0,0.01,0.1,0.0,0.0,0.25,0.25,0.21,1.0,29.0,2.0,8.9,0.0,,0.75,0.89,0
535,1.0,28.0,3.0,1.0,2.0,0.0,0.0,4.0,,10.5,5.6,1.0,111.0,,,1.0,1.2,8.0,1592.1,19.1,11.8,105.0,2.5,0.25,0.0,0.01,0.5,0.01,0.0,0.25,,1.0,1.0,189.0,5.0,52.9,1.0,,0.58,0.47,0
536,1.0,28.0,3.0,1.0,2.0,0.0,0.0,4.0,,10.5,,1.0,184.0,49.9,0.0,1.0,1.2,8.0,1592.1,19.1,11.8,105.0,2.5,0.25,0.0,0.01,0.5,,0.0,0.25,0.0,,1.0,329.0,10.0,113.7,1.0,2.0,0.55,0.43,0
537,1.0,,3.0,,,0.0,0.0,4.0,22.5,10.5,5.6,1.0,43.0,10.4,0.0,1.0,1.2,8.0,1592.1,19.1,11.8,105.0,,0.25,0.0,0.01,0.5,0.01,0.0,0.25,,1.0,1.0,121.0,5.0,38.1,1.0,2.0,0.35,0.27,0
538,0.0,,3.0,1.0,4.0,1.0,0.0,4.0,34.8,,8.7,1.0,28.0,20.3,0.0,0.0,3.2,7.0,321.0,17.0,7.1,14.0,2.4,,0.0,0.05,0.57,0.1,0.0,0.25,0.25,,1.0,28.0,1.0,,1.0,2.0,1.0,1.0,0
539,1.0,35.0,4.0,1.0,3.0,1.0,0.0,3.0,18.4,24.6,6.1,0.0,84.0,13.3,0.0,,1.5,63.0,1865.8,17.2,3.3,352.0,1.9,,0.0,0.0,0.04,0.0,0.0,0.33,0.33,,0.0,,2.0,28.2,1.0,,0.47,0.47,0
540,1.0,29.0,6.0,1.0,2.0,,0.0,2.0,3.2,9.5,1.6,1.0,,12.1,0.0,4.0,1.3,13.0,722.9,18.4,,185.0,7.0,0.0,0.0,0.0,0.15,0.0,0.0,,0.0,,1.0,186.0,12.0,38.1,0.0,,0.23,0.31,0
541,1.0,28.0,3.0,1.0,2.0,0.0,0.0,4.0,22.5,10.5,5.6,1.0,80.0,18.7,0.0,1.0,1.2,,1592.1,19.1,11.8,105.0,2.5,0.25,0.0,0.01,0.5,0.01,0.0,0.25,0.0,1.0,1.0,158.0,5.0,46.4,1.0,2.0,0.5,0.4,0
542,1.0,28.0,3.0,1.0,2.0,0.0,0.0,,22.5,10.5,5.6,1.0,39.0,8.9,0.0,1.0,1.2,8.0,1592.1,19.1,11.8,105.0,2.5,0.25,0.0,0.01,0.5,0.01,0.0,0.25,0.0,1.0,1.0,,5.0,36.7,1.0,,0.33,0.24,0
543,1.0,28.0,3.0,1.0,2.0,0.0,0.0,4.0,22.5,10.5,5.6,1.0,140.0,34.5,0.0,1.0,1.2,8.0,1592.1,,11.8,105.0,2.5,0.25,0.0,0.01,0.5,0.01,0.0,0.25,0.0,1.0,1.0,218.0,5.0,62.2,1.0,,0.64,0.55,0
544,1.0,28.0,3.0,1.0,,0.0,,,22.5,10.5,5.6,,144.0,35.6,0.0,1.0,1.2,8.0,1592.1,19.1,11.8,105.0,2.5,,0.0,0.01,0.5,,0.0,0.25,0.0,,1.0,222.0,5.0,63.4,,2.0,0.64,,0
545,1.0,28.0,3.0,1.0,2.0,0.0,0.0,4.0,22.5,,5.6,1.0,58.0,,0.0,1.0,1.2,8.0,,19.1,11.8,105.0,2.5,0.25,0.0,0.01,0.5,0.01,0.0,0.25,0.0,1.0,1.0,136.0,5.0,42.3,1.0,,,0.34,0
546,1.0,,3.0,1.0,2.0,0.0,0.0,4.0,22.5,10.5,5.6,1.0,177.0,47.5,0.0,1.0,1.2,8.0,1592.1,19.1,11.8,,2.5,0.25,0.0,0.01,,0.01,0.0,0.25,0.0,1.0,1.0,322.0,10.0,111.3,1.0,,0.54,0.42,0
547,,28.0,3.0,1.0,,0.0,0.0,12.0,34.6,10.4,2.8,1.0,45.0,,0.0,3.0,1.2,,102.1,,2.4,33.0,,0.37,0.0,0.31,1.0,0.33,0.41,,0.08,0.25,1.0,45.0,1.0,8.5,0.0,2.0,1.0,1.0,0
548,1.0,35.0,4.0,1.0,,1.0,0.0,3.0,18.4,24.6,6.1,0.0,64.0,10.3,0.0,2.0,1.5,63.0,1865.8,17.2,3.3,352.0,1.9,0.49,0.0,,,0.0,0.0,0.33,0.33,0.49,0.0,156.0,2.0,25.3,1.0,2.0,0.41,0.4,0
549,0.0,54.0,3.0,1.0,2.0,0.0,0.0,,12.8,13.5,6.4,0.0,62.0,37.0,0.0,2.0,1.8,13.0,351.8,9.7,6.7,28.0,1.4,0.69,0.0,0.05,0.15,0.03,0.0,1.0,0.5,,0.0,65.0,2.0,38.0,0.0,,0.95,0.97,0
550,1.0,31.0,1.0,2.0,1.0,0.0,1.0,4.0,32.9,27.2,8.2,0.0,4.0,1.6,0.0,1.0,1.6,10.0,196.5,6.9,,60.0,2.7,0.4,1.0,0.15,0.4,0.16,0.25,0.25,0.25,,0.0,38.0,4.0,14.1,1.0,0.0,0.1,0.11,0
551,1.0,38.0,5.0,,,0.0,1.0,4.0,27.9,16.2,6.9,0.0,,0.7,0.0,50.0,2.8,175.0,7526.1,12.2,3.5,740.0,3.3,0.23,0.02,0.0,0.02,0.0,0.0,,0.25,0.26,0.0,9.0,3.0,2.0,1.0,0.0,0.22,0.35,0
552,0.0,59.0,2.0,0.0,3.0,0.0,1.0,7.0,,21.7,11.7,1.0,28.0,38.7,1.0,6.0,1.6,33.0,1608.8,8.2,4.8,207.0,,0.21,0.16,0.05,0.21,0.05,0.0,0.42,0.0,,1.0,73.0,,,0.0,,0.38,0.62,0
